省份,代码_x,年份,基层医疗卫生机构数/个,专业公共卫生机构/个,医疗卫生机构数量/个,医疗卫生机构床位数/张,执业医师数/人,注册护士数/人,卫生人员数/万人,医疗卫生机构事业收入/亿元,人均卫生费用/元,诊疗人次数/万人次,入院人数/万人,城乡居民医疗保健支出占消费性支出,代码_y,甲乙类法定报告传染病发病率（1/10w）,甲乙类法定报告传染病死亡率（1/10w）,人口死亡率‰,人口平均预期寿命（岁）,孕产妇死亡率‰,新生儿访视率%,3岁以下儿童系统管理率%,7岁以下儿童健康保健管理率%,围产婴儿死亡率‰,5岁以下儿童低体重患病率%,出院人数（万人）,年末常住人口,卫生总费用,政府卫生支出（亿元）,卫生总费用占GDP比重（%）,农村每万人医疗机构床位数,城市每万人医疗机构床位数,基层医疗卫生机构床位数,每万人拥有农村卫生技术人员数,每万人拥有城市卫生技术人员数,人均GDP_元每人,城镇化率,65岁及以上人口占比,教育水平_每十万人高等学校在校生数,财政支出能力_元每人,每千人床位数,每千人医师数,每千人护士数,每千人诊疗人次,每千人出院人数,城乡床位差,城乡床位比,城乡卫技人员差,城乡卫技人员比,总抚养比（%）,少年儿童抚养比（%）,老年人口抚养比（%）,区域,基层机构占比,基层床位占比,每千老年人床位数,每千老年人医师数,每千老年人护士数,每千老年人诊疗人次,每千老年人出院人数,老龄化压力_基础项,老龄化压力_扩展项,资源保障_基层承接项,资源保障_均衡项
广西,6,2020,32149,942,33875,295562,102833,167487,47.22,1095.96,3739.2,23182.141,998.2899800000001,11.77,6,263.62,7.420000099999999,6.5,78.400002,6.4699998,96.300003,93.400002,92.5,5.4499998,3.3099999,996.9,5019,1876.7,731.74,8.47,42.5,68.2,7.63,48.0,98.0,44497,0.541940625622634,0.122,3107,12312.1538155011,5.888862323171947,2.048874277744571,3.337059175134489,4618.876469416218,198.6252241482367,25.7,1.604705882352941,50.0,2.041666666666667,55.8175759381683,36.8120377047245,19.0055382334438,西部,0.9490479704797048,0.25815226585284984,4826.936330468809,1679.4051456922714,2735.294405847942,3785964.3191936216,162807.5607772432,0.122,19.0055382334438,0.25815226585284984,50.0
新疆,28,2020,16671,556,18158,181455,57318,80681,24.45,528.09003,5841.48,10699.6,436.92999,10.17,28,324.98999,3.21,5.5,75.650002,5.0300002,95.199997,92.0,93.300003,9.0600004,0.68000001,440.3,2590,1510.16,605.5,10.95,72.2,116.8,3.3,70.0,154.0,55398,0.565250965250965,0.0776,2331,21363.5521235521,7.005984555984556,2.213050193050193,3.115096525096525,4131.119691119691,170.0,44.59999999999999,1.617728531855956,84.0,2.2,43.2722034409521,35.1441244297546,8.12807901119755,西部,0.9181077211146602,0.18186327188559145,9028.330613382159,2851.8688054770532,4014.2996457429444,5323607.849381045,219072.1649484536,0.0776,8.12807901119755,0.18186327188559145,84.0
江苏,15,2020,32703,658,35747,535006,224031,294159,82.33,2726.8,5800.5601,53355.52,1356.59,9.8500004,15,98.230003,0.38999999,6.49,79.32,6.9099998,97.699997,95.800003,98.099998,3.6199999,0.43000001,1355.8,8477,4917.28,1133.75,4.79,54.4,80.9,10.16,66.0,103.0,123411,0.7344579450277221,0.162,3653,16139.6130706618,6.311265777987495,2.642809956352483,3.470083756045771,6294.151232747434,159.9386575439424,26.50000000000001,1.487132352941177,37.0,1.560606060606061,45.7916583784248,22.1779643625925,23.6136940158323,东部,0.9148460010630263,0.189904412286965,3895.843072831787,1631.3641705879525,2142.0270099047966,3885278.5387329836,98727.56638514964,0.162,23.6136940158323,0.189904412286965,37.0
江西,16,2020,35214,564,36716,285847,86726,129251,36.78,931.9500099999999,3973.3501,21994.721,806.64001,8.279999700000001,16,199.3,1.41,6.6,77.639999,6.369999900000001,96.0,92.599998,92.900002,2.3800001,2.0599999,803.7,4519,1795.5,673.55,6.99,43.7,88.5,6.24,41.0,96.0,57167,0.6043372427528211,0.1189,3424,14768.9311794645,6.325448107988493,1.919141402965258,2.860168178800619,4867.165523345873,177.8490816552335,44.8,2.025171624713959,55.0,2.341463414634146,51.1565716961725,33.1904366078223,17.9661350883502,中部,0.9590914042924066,0.2182986003001606,5319.973177450373,1614.0802379859194,2405.524120101446,4093494.9733775216,149578.70618606688,0.1189,17.9661350883502,0.2182986003001606,55.0
河北,9,2020,83972,641,86939,441962,185229,201377,67.5,1540.26,4111.3799,38179.629,1031.11,9.8900003,9,134.25999,0.31,5.66,79.050003,6.849999900000001,93.699997,91.599998,93.599998,2.8800001,1.63,1028.3,7464,3069.08,848.36,8.48,48.4,66.3,7.9,52.0,87.0,49388,0.6007502679528399,0.1392,2700,12088.411039657,5.921248660235799,2.481631832797428,2.697976956055734,5115.170016077171,137.7679528403001,17.9,1.369834710743802,35.0,1.673076923076923,51.8525917132016,30.7102490305461,21.1423426826555,东部,0.9658726233336017,0.17874839918364022,4253.770589249855,1782.7814890786121,1938.2018362469353,3674691.1035037143,98971.23048872134,0.1392,21.1423426826555,0.17874839918364022,35.0
河南,10,2020,71339,909,74644,667156,211830,304335,94.05,2222.3101,3954.9299,57364.59,1829.42,12.34,10,152.77,1.54,7.2,79.050003,7.099999900000001,90.300003,90.0,90.900002,3.7,1.33,1824.4,9941,3931.59,1163.03,7.15,43.5,115.0,13.78,42.0,138.0,54592,0.5542701941454581,0.1349,3223,10434.2319686148,6.711155819334071,2.13087214565939,3.061412332763303,5770.504979378332,183.522784428126,71.5,2.64367816091954,96.0,3.285714285714286,57.7865087673914,36.5050857518709,21.2814230155205,中部,0.9557231659610953,0.20654839347918627,4974.911652582707,1579.5938811411343,2269.393871581396,4277616.737863849,136043.5762995745,0.1349,21.2814230155205,0.20654839347918627,96.0
浙江,30,2020,32376,401,34400,361317,191541,233067,65.98,2412.4199,5909.4902,60499.871,964.8200099999999,7.369999900000001,30,146.47,0.61000001,6.56,80.190002,5.71,98.800003,96.5,97.599998,3.5699999,0.38,965.4,6468,3815.64,913.11,5.91,51.9,96.1,3.07,81.0,142.0,104593,0.7217068645640071,0.1327,2704,15587.5231910946,5.586224489795918,2.961363636363636,3.603385899814471,9353.721552257266,149.2578849721707,44.2,1.851637764932563,61.0,1.753086419753086,36.4503963676,18.3471691497396,18.1032272178604,东部,0.9411627906976744,0.08496694038752674,4209.664272641988,2231.622936219771,2715.4377541932713,7048772.835159959,112477.6827220578,0.1327,18.1032272178604,0.08496694038752674,61.0
海南,8,2020,5733,106,6127,58474,23145,35188,9.41,215.49001,5233.3301,5316.6299,116.11,6.21,8,339.12,0.98000002,5.8,79.050003,6.0599999,96.400002,88.0,92.400002,3.6800001,2.76,115.8,1012,529.79,239.69,9.58,45.1,107.5,0.96,51.0,153.0,56211,0.6027667984189721,0.1043,2764,19490.7114624506,5.778063241106719,2.287055335968379,3.477075098814229,5253.58685770751,114.4268774703557,62.4,2.383592017738359,102.0,3.0,43.6890242555345,28.7018670306344,14.9871572249001,东部,0.9356944671127795,0.1641755310052331,5539.849703841533,2192.766381561245,3333.724926955157,5036996.028482751,109709.37437234487,0.1043,14.9871572249001,0.1641755310052331,102.0
湖北,12,2020,33852,479,35447,411351,134153,200020,53.8,1374.91,5973.48,29456.0,1025.99,10.09,12,290.81,8.510000199999999,7.7,77.41999799999999,7.469999799999999,95.199997,91.099998,93.599998,3.9200001,1.15,1027.0,5745,3449.84,1314.92,7.94,55.2,90.4,9.81,52.0,105.0,73711,0.628894691035683,0.1459,3598,14696.0487380331,7.160156657963446,2.335126196692777,3.481636205395997,5127.241079199303,178.7641427328111,35.2,1.63768115942029,53.0,2.019230769230769,44.7151744319479,23.6056383146317,21.1095361173162,中部,0.955003244280193,0.23848246388121094,4907.578243977688,1600.4977359100596,2386.3167960219307,3514215.9555855403,122525.11496422968,0.1459,21.1095361173162,0.23848246388121094,53.0
湖南,13,2020,53793,538,56042,519902,148605,235149,61.45,1505.72,4331.8599,26722.689,1486.71,10.91,13,269.01001,1.74,7.9,77.349998,7.780000200000001,97.300003,93.0,94.199997,4.6599998,1.01,1478.1,6645,2878.3,795.62,6.89,55.1,132.9,12.42,50.0,138.0,62768,0.5876598946576371,0.1481,3149,12645.7938299473,7.823957863054929,2.236343115124154,3.538735891647856,4021.473137697517,222.4379232505643,77.80000000000001,2.411978221415608,88.0,2.76,52.2802585870531,29.7239251465768,22.5563334404763,中部,0.9598693836765283,0.2388911756446407,5282.888496323381,1510.022359975796,2389.4232894313677,2715376.8654270875,150194.41137782868,0.1481,22.5563334404763,0.2388911756446407,88.0
甘肃,4,2020,24597,867,26204,171866,50945,81363,22.9,383.47,3750.9602,11044.1,431.26001,10.78,4,150.52,0.56,7.9,73.91999799999999,7.5100002,95.900002,93.400002,93.599998,6.21,0.91000003,430.6,2501,1015.31,424.0,11.26,50.6,85.8,3.29,50.0,99.0,37218,0.52219112355058,0.1258,2627,16646.9412235106,6.871891243502599,2.036985205917633,3.253218712514994,4415.873650539785,172.1711315473811,35.2,1.695652173913043,49.0,1.98,41.8263701283342,29.5183901584617,12.3079799698725,西部,0.9386734849641276,0.19142820569513458,5462.552657792209,1619.225123940885,2586.024413763906,3510233.4265022133,136860.9948707322,0.1258,12.3079799698725,0.19142820569513458,49.0
福建,3,2020,26902,403,28105,216753,90351,122471,35.1,936.81,4631.96,24044.76,531.35999,6.929999799999999,3,223.99001,0.63,6.2,78.290001,6.1900001,95.5,93.800003,95.699997,3.6300001,0.88999999,531.8,4161,1927.36,660.82,4.39,43.9,72.5,3.73,49.0,108.0,105283,0.6875751021389089,0.111,2866,12535.6885364095,5.209156452775775,2.171377072819034,2.943306897380437,5778.601297764961,127.8058159096371,28.6,1.651480637813212,59.0,2.204081632653061,43.7131441762289,27.7642737059253,15.9488704703036,东部,0.9571962284291051,0.17208527678970995,4692.933741239437,1956.1955610982286,2651.6278354778706,5205947.115103568,115140.37469336676,0.111,15.9488704703036,0.17208527678970995,59.0
西藏,27,2020,6632,134,6939,18586,7367,6843,4.1,51.25,5765.4199,1628.3101,33.110001,4.9299998,27,337.10001,0.54000002,5.4,72.190002,4.9699998,90.800003,85.300003,86.400002,13.51,2.0899999,32.9,366,210.44,147.11,11.06,41.2,43.2,0.39,50.0,53.0,53825,0.35792349726776,0.0567,1629,60407.650273224,5.078142076502732,2.012841530054645,1.869672131147541,4448.934699453552,89.89071038251366,2.0,1.048543689320388,3.0,1.06,44.2127504592542,24.9987440805332,19.214006378721,西部,0.9557573137339674,0.20983535994834823,8956.158865084182,3549.9850618247706,3297.4817127822594,7846445.678048592,158537.40808203467,0.0567,19.214006378721,0.20983535994834823,3.0
贵州,7,2020,27138,322,28880,276379,77136,131472,36.69,741.12,3863.05,16209.25,781.37,10.81,7,248.35001,4.1199999,7.2,78.400002,7.070000200000001,94.400002,91.900002,92.900002,4.75,1.08,776.4,3858,1490.37,615.27,8.36,48.6,107.9,5.41,49.0,122.0,47517,0.531622602384655,0.1156,2654,14876.879212027,7.16378952825298,1.999377916018662,3.407776049766718,4201.464489372732,201.244167962675,59.3,2.220164609053498,73.0,2.489795918367347,55.0944460900861,37.1708745154323,17.9235715746538,西部,0.9396814404432133,0.1957456970319742,6197.049764924724,1729.5656712964205,2947.9031572376457,3634484.852398557,174086.65048674308,0.1156,17.9235715746538,0.1957456970319742,73.0
辽宁,17,2020,32174,466,34131,314488,113955,142745,40.15,1018.02,4486.8701,16299.17,575.83002,12.73,17,155.22,0.88,8.6,78.68,8.0699997,95.599998,93.300003,94.300003,5.3499999,0.69999999,575.4,4255,1909.38,447.09,7.6,44.1,116.8,3.83,37.0,128.0,60570,0.7215041128084609,0.1742,3487,14134.3595769683,7.3910223266745,2.678143360752057,3.35475910693302,3830.592244418332,135.2291421856639,72.69999999999999,2.648526077097506,91.0,3.45945945945946,39.9376566956742,15.5668978305189,24.3707588651553,东北,0.9426620960417216,0.12178525094757194,4242.837156529565,1537.3957294787929,1925.808901798519,2198962.2528233826,77628.66945216068,0.1742,24.3707588651553,0.12178525094757194,91.0
重庆,31,2020,19838,149,20922,235520,72127,109417,30.16,863.9199800000001,4860.2002,17027.73,676.15002,10.41,31,202.07001,4.04,7.7,78.559998,7.809999900000001,95.900002,92.099998,93.400002,3.98,0.86000001,674.1,3209,1559.6,478.32,6.24,42.6,97.1,5.59,35.0,107.0,78656,0.69460891243378,0.1708,3438,15250.7011530072,7.339358055468994,2.247647242131505,3.409691492676846,5306.241819881583,210.0654409473356,54.49999999999999,2.279342723004695,72.0,3.057142857142857,49.2127083312871,23.7329749093098,25.4797334219773,西部,0.9481885097027053,0.23734714673913043,4297.048041843673,1315.9527178755882,1996.3064945414787,3106698.9577761022,122989.13404410749,0.1708,25.4797334219773,0.23734714673913043,72.0
陕西,23,2020,33208,463,34983,272424,93988,155481,44.53,874.94,5127.8501,17664.449,675.6799900000001,11.25,23,150.48,0.66000003,7.1,77.800003,6.829999900000001,97.300003,94.599998,95.400002,3.1099999,0.75,672.8,3955,2028.06,558.06,7.75,54.6,83.5,3.99,70.0,116.0,66583,0.626548672566372,0.1332,4132,14994.4879898862,6.888091024020228,2.376434892541087,3.931251580278129,4466.358786346397,170.1137800252844,28.9,1.529304029304029,46.0,1.657142857142857,47.0157395455796,28.5192659199525,18.4964736256271,西部,0.9492610696624074,0.14646286670777905,5171.239507522693,1784.1102796855007,2951.3900752838804,3353122.2119717696,127713.04806703032,0.1332,18.4964736256271,0.14646286670777905,46.0
青海,20,2020,6018,172,6407,41285,15400,19678,6.43,127.83,6450.25,2400.3,101.0,12.48,20,376.79999,1.04,6.6,73.959999,6.5,92.699997,91.400002,91.5,6.4299998,1.01,101.5,593,382.11,186.47,12.71,50.1,104.7,0.54,55.0,134.0,52081,0.6003372681281619,0.0868,1499,32594.2664418212,6.962057335581788,2.596964586846543,3.318381112984823,4047.723440134907,171.1635750421585,54.6,2.089820359281437,79.0,2.436363636363637,42.858043891241,29.1165145326316,13.7415293586094,西部,0.9392851568596847,0.13079811069395667,8020.803382006668,2991.894685307077,3823.0197154203024,4663275.852689984,197193.05880433007,0.0868,13.7415293586094,0.13079811069395667,79.0
黑龙江,11,2020,18653,626,20461,253345,82025,102278,31.04,574.1799900000001,5578.3799,8500.3301,358.10999,15.69,11,105.84,0.75,8.2,79.050003,7.719999799999999,96.800003,95.5,95.599998,5.0300002,0.85000002,360.9,3171,1776.72,524.28,12.97,45.4,121.3,3.12,46.0,112.0,43573,0.6559444970041,0.1561,2695,17185.146641438,7.989435509303059,2.586723431094292,3.225417849258909,2680.646515294859,113.8126773888363,75.9,2.671806167400881,66.0,2.434782608695652,35.0108945224896,13.9311613354961,21.0797331869935,东北,0.9116367723962661,0.12315222325287652,5118.152152019897,1657.0938059540629,2066.251024509231,1717262.341636681,72910.10723179777,0.1561,21.0797331869935,0.12315222325287652,66.0
上海,24,2021,5656,103,6308,160378,80241,103859,28.1,2149.29,10752.65,26691.369,448.04999,9.180000300000001,24,135.23,0.47,5.6,82.779999,5.5900002,97.300003,99.599998,99.599998,1.83,0.28,447.2,2489,3326.57,720.32,7.7,,64.43,1.55,,92.0,189107,0.8931297709923659,0.174473734117201,3691,33872.4789071917,6.443471273603857,3.223824829248694,4.172719967858578,10723.73202089192,179.6705504218562,,,,,37.49,13.5,23.99,东部,0.8966391883322765,0.09664667223684047,3693.0895680122944,1847.7422091987337,2391.603520708507,6146330.320235114,102978.56656243988,0.174473734117201,23.99,0.09664667223684047,
云南,29,2021,24869,544,26885,330278,104086,182586,47.0,1092.95,4380.5898,29365.84,993.9000199999999,8.659999800000001,29,191.41,4.1599998,8.1,74.470001,8.119999900000002,93.099998,94.199997,94.199997,5.3200002,1.4299999,992.0,4690,2065.11,762.88,7.61,65.48,86.17,6.22,69.0,120.0,59276,0.51044776119403,0.112748354369225,2871,14145.7569296375,7.042174840085288,2.219317697228145,3.893091684434968,6261.373134328358,211.5138592750533,20.69,1.315974343310935,51.0,1.739130434782609,43.92,27.7,16.23,西部,0.9250139482983076,0.18832619793022845,6245.9225054618355,1968.3814541189563,3452.9033316849886,5553405.34179665,187598.1786682171,0.112748354369225,16.23,0.18832619793022845,51.0
内蒙古,18,2021,23684,400,24948,166598,71988,88938,26.17,511.29999,5937.7002,10291.33,311.75,13.52,18,262.64001,0.37,7.5,77.870003,7.54,95.099998,94.800003,94.800003,5.0599999,0.63,310.9,2400,1330.51,389.79,6.49,56.59,88.28,2.73,69.0,116.0,89880,0.6820833333333329,0.138405854119128,2351,21831.5416666667,6.941583333333333,2.9995,3.70575,4288.054166666667,129.5416666666667,31.69,1.559992931613359,47.0,1.681159420289855,38.06,18.95,19.11,西部,0.9493346160012827,0.16386751341552722,5015.382750615886,2167.1771176805028,2677.4517765776045,3098173.9854557556,93595.51118059519,0.138405854119128,19.11,0.16386751341552722,47.0
北京,2,2021,9777,101,10699,130259,105757,124086,36.1,2328.3301,13901.25,22747.57,367.67001,11.16,2,94.57,0.62,5.4,82.660004,5.3899999,96.099998,99.099998,99.099998,2.8499999,0.2,349.8,2189,3351.91,784.02,8.32,,59.51,0.52,,132.0,202607,0.874828688899041,0.142333405218892,5313,32915.1210598447,5.950616719963453,4.83129282777524,5.668615806304248,10391.76336226588,159.7989949748744,,,,,35.76,16.44,19.33,东部,0.913823721843163,0.03992046614821241,4180.759050071279,3394.3492185445016,3982.6320445201072,7301001.016791927,112270.89995431667,0.142333405218892,19.33,0.03992046614821241,
吉林,14,2021,24155,285,25344,176546,75430,97803,27.67,729.8200099999999,5400.7002,10460.28,348.37,13.19,14,105.56,0.66000003,8.1,78.629997,8.0799999,94.199997,95.599998,95.599998,5.369999900000001,0.30000001,346.1,2375,1164.48,310.01,8.8,70.03,79.42,2.05,86.0,98.0,56268,0.6336842105263161,0.16714365211861,4550,15565.6421052632,7.433515789473685,3.176,4.118021052631579,4404.328421052632,145.7263157894737,9.39,1.134085391974868,12.0,1.13953488372093,38.71,15.52,23.19,东北,0.9530855429292929,0.1161170459823502,4447.381456161223,1900.161902497032,2463.7615610488824,2635055.7530759186,87186.2699793481,0.16714365211861,23.19,0.1161170459823502,12.0
四川,25,2021,76875,703,80249,662029,209833,306685,86.54,2368.6201,5236.6699,54647.379,1863.04,13.68,25,209.56,4.4699998,8.7,78.089996,8.739999800000001,95.5,95.699997,95.699997,3.3900001,1.11,1856.7,8372,4254.71,1110.28,7.9,72.59,87.0,14.85,64.0,100.0,65856,0.578236980410893,0.175820457877523,2925,13396.6674629718,7.907656473960822,2.506366459627329,3.663222646918299,6527.398351648352,221.7749641662685,14.41,1.198512191761951,36.0,1.5625,49.74,23.41,26.33,西部,0.9579558623783474,0.22431041540476324,4497.5747244779195,1425.5260678329425,2083.501937795037,3712536.3171306006,126137.17814382982,0.175820457877523,26.33,0.22431041540476324,36.0
天津,26,2021,5489,73,6076,68681,48546,46810,15.25,769.76001,6857.5098,10853.49,162.69,12.93,26,138.35001,0.38999999,6.2,81.540001,6.23,96.099998,93.699997,93.699997,4.6100001,0.60000002,162.6,1373,1072.4,200.12,6.83,,50.02,0.59,,89.0,116618,0.848506919155135,0.159205006533251,5153,22961.0342316096,5.002257829570284,3.535761107064821,3.409322651128915,7904.945375091042,118.4268026219956,,,,,41.23,18.74,22.49,东部,0.9033903884134299,0.08590439859640948,3142.0229416752227,2220.8856266880994,2141.4669835881423,4965261.8012612825,74386.35580675749,0.159205006533251,22.49,0.08590439859640948,
宁夏,19,2021,4242,95,4571,41191,19722,27255,7.31,167.84,5578.8101,4116.7202,108.09,11.6,19,174.59,0.49000001,6.1,76.900002,6.0900002,96.199997,96.400002,96.400002,4.6999998,0.5,107.9,725,372.92,118.13,8.25,43.67,67.9,0.39,59.0,104.0,64543,0.660689655172414,0.100547017452462,2749,19695.0344827586,5.681517241379311,2.720275862068966,3.759310344827586,5678.23475862069,148.8275862068966,24.23,1.554843141744905,45.0,1.76271186440678,43.02,28.65,14.37,西部,0.9280245022970903,0.0946808768905829,5650.60743255313,2705.4764338038126,3738.8581382883526,5647342.80786133,148017.90244773927,0.100547017452462,14.37,0.0946808768905829,45.0
安徽,1,2021,27629,466,29554,411023,140783,200950,51.94,1369.9399,4472.3901,36406.078,949.3200099999999,9.010000199999999,1,235.00999,0.70999998,8.0,78.25,8.0,90.699997,93.300003,93.300003,3.23,0.51999998,947.3,6113,2516.13,759.53,5.86,56.06,84.35,8.2,55.0,95.0,70556,0.593980042532308,0.154408130483134,3089,12417.8799280223,6.723752658269262,2.303009978733846,3.28725666612138,5955.51742188778,154.9648290528382,28.28999999999999,1.504637887977167,40.0,1.727272727272727,51.72,28.29,23.43,中部,0.9348649928943629,0.1995022176374558,4354.53278090411,1491.5082331013673,2128.940137955007,3856997.298816658,100360.53708309421,0.154408130483134,23.43,0.1995022176374558,40.0
山东,21,2021,82062,779,85715,673920,282332,376542,105.57,2943.78,5245.8198,67152.711,1823.22,9.6899996,21,138.31,0.28999999,7.4,79.449997,7.360000099999999,94.800003,94.900002,94.900002,3.53,0.75999999,1817.1,10170,5374.74,1172.53,6.47,56.78,77.63,12.17,65.0,106.0,83440,0.639429695181908,0.1592394533571,3429,11517.3647984267,6.626548672566372,2.776125860373648,3.702477876106195,6603.019764011799,178.6725663716814,20.84999999999999,1.367206762944699,41.0,1.630769230769231,52.3,28.05,24.25,东部,0.9573820218164849,0.18058523266856602,4161.373662660162,1743.3656056003215,2325.100845330874,4146597.85926563,112203.70492669425,0.1592394533571,24.25,0.18058523266856602,41.0
山西,22,2021,39101,431,41007,228946,96227,124305,36.29,712.51001,5014.3701,13440.74,445.7699900000001,14.53,22,211.66,0.40000001,7.3,78.209999,7.320000200000001,92.699997,93.699997,93.699997,4.8200002,0.77999997,434.8,3480,1569.42,437.06,6.95,52.31,84.91,3.77,56.0,116.0,66249,0.6341954022988511,0.136803841250034,3112,14501.7816091954,6.578908045977012,2.76514367816092,3.57198275862069,3862.281609195402,124.9425287356322,32.59999999999999,1.623207799655897,60.0,2.071428571428572,42.01,22.58,19.43,中部,0.9535201307093911,0.16466765088710875,4809.008274813611,2021.2471030744778,2611.025191969748,2823225.9956329563,91329.69337262753,0.136803841250034,19.43,0.16466765088710875,60.0
