省份,区域,年份,综合效率_OTE,纯技术效率_PTE,规模效率_SE,规模报酬类型,超效率,代码_x,基层医疗卫生机构数/个,专业公共卫生机构/个,医疗卫生机构数量/个,医疗卫生机构床位数/张,执业医师数/人,注册护士数/人,卫生人员数/万人,医疗卫生机构事业收入/亿元,人均卫生费用/元,诊疗人次数/万人次,入院人数/万人,城乡居民医疗保健支出占消费性支出,代码_y,甲乙类法定报告传染病发病率（1/10w）,甲乙类法定报告传染病死亡率（1/10w）,人口死亡率‰,人口平均预期寿命（岁）,孕产妇死亡率‰,新生儿访视率%,3岁以下儿童系统管理率%,7岁以下儿童健康保健管理率%,围产婴儿死亡率‰,5岁以下儿童低体重患病率%,出院人数（万人）,年末常住人口,卫生总费用,政府卫生支出（亿元）,卫生总费用占GDP比重（%）,农村每万人医疗机构床位数,城市每万人医疗机构床位数,基层医疗卫生机构床位数,每万人拥有农村卫生技术人员数,每万人拥有城市卫生技术人员数,人均GDP_元每人,城镇化率,65岁及以上人口占比,教育水平_每十万人高等学校在校生数,财政支出能力_元每人,每千人床位数,每千人医师数,每千人护士数,每千人诊疗人次,每千人出院人数,城乡床位差,城乡床位比,城乡卫技人员差,城乡卫技人员比
海南,东部,2021,0.8962,0.982,0.9126,IRS,,8,5881,111,6277,61408,25362,38410,9.96,254.57001,5656.6099,5055.02,128.19,5.7600002,8,342.07001,0.69,6.0,79.849998,6.0100002,88.0,93.599998,93.599998,3.6800001,2.6099999,128.3,1020,555.86,207.58,8.58,59.89,60.54,10200.0,65.0,94.0,64063,0.609803921568628,0.108148148148148,2839,19327.1568627451,6.020392156862745,2.486470588235294,3.765686274509804,4955.901960784314,125.7843137254902,0.6499999999999986,1.01085323092336,29.0,1.446153846153846
海南,东部,2022,0.9092,1.0,0.9092,IRS,,8,5982,109,6384,61242,26379,39332,10.23,293.64999,6079.8901,5493.4102,140.27,5.3000002,8,345.01999,0.40000001,6.2,80.639999,5.96,79.599998,99.199997,94.800003,3.6800001,2.46,121.75,1027,585.95,267.02,8.59,58.14,61.21,10000.0,66.0,96.0,67541,0.615384615384615,0.112886352829292,2999,20422.2979552093,5.963193768257059,2.56854917234664,3.829795520934761,5348.987536514119,118.5491723466407,3.07,1.052803577571379,30.0,1.454545454545455
海南,东部,2023,0.9904,1.0,0.9904,IRS,,8,6143,128,6538,60976,27396,41254,10.61,332.72998,6503.1704,5531.8003,152.35001,4.8400002,8,347.96997,0.11000001,5.69,81.43,5.9099998,71.199997,100.0,96.000008,3.6800001,2.3100002,145.83,1043,,,,56.66,60.31,11399.999999999998,70.0,98.0,73335,0.6241610738255029,0.116918594063012,3169,21562.4161073825,5.84621284755513,2.626653883029722,3.955321188878236,5303.739501438159,139.8178331735379,3.650000000000006,1.064419343452171,28.0,1.4
海南,东部,2024,1.0,1.0,1.0,CRS,1.0722,8,5999,111,6382,61510,29113,42376,10.96,371.80997,6926.4507,5770.1904,164.43001,4.380000099999999,8,350.91995,0.18,4.97,82.220001,5.8599997,62.799995,100.0,97.200012,3.6800001,2.1600003,156.09,1048,,,,56.0,61.7,11200.000000000002,71.0,102.0,75903,0.6307251908396949,0.118497913769124,3347,21881.7748091603,5.869274809160306,2.777958015267175,4.043511450381679,5505.906870229009,148.9408396946565,5.700000000000003,1.101785714285714,31.0,1.436619718309859
湖北,中部,2012,0.9662,0.9714,0.9946,IRS,,12,34063,438,35240,252991,90105,115745,38.64,678.65002,1892.99,30579.119,862.0800199999999,7.4499998,12,264.73999,0.76999998,6.12,75.379997,6.119999900000001,95.099998,89.5,90.400002,4.96,1.1900001,867.4,5781,1093.96,305.89,4.92,28.57,70.31,68300.0,33.0,79.0,39721,0.532260854523439,0.107613181525955,3078,6503.701781698671,4.376249783774433,1.558640373637779,2.00216225566511,5289.589863345442,150.0432451133022,41.74,2.460973048652433,46.0,2.393939393939394
湖北,中部,2013,0.8777,0.8896,0.9866,IRS,,12,34042,779,35631,288169,96540,127871,41.12,784.02002,2123.1001,32059.73,952.35999,8.0200005,12,254.81,0.73000002,6.15,75.639999,6.1500001,96.0,91.300003,91.599998,4.8400002,0.94,950.78,5798,1231.19,368.37,4.99,35.77,72.31,74700.0,38.0,79.0,44653,0.545015522593998,0.0990597576264104,3144,7539.927561228009,4.970144877543981,1.665056916177992,2.205432907899276,5529.446360814074,163.9841324594688,36.54,2.021526418786693,41.0,2.078947368421053
湖北,中部,2014,0.8266,0.8368,0.9878,IRS,,12,34503,696,36077,317500,103905,144109,43.82,927.2899800000001,2396.6599,34475.18,1053.45,7.530000200000001,12,246.85001,0.70999998,6.96,75.889999,6.96,94.300003,91.300003,92.300003,4.6399999,1.0599999,1053.66,5816,1393.9,415.91,5.09,40.25,79.74,80300.0,42.0,86.0,49606,0.5572558459422281,0.102548075921412,3121,8483.75171939477,5.459078404401651,1.786537138927098,2.477802613480055,5927.644429160935,181.1657496561211,39.48999999999999,1.98111801242236,44.0,2.047619047619047
湖北,中部,2015,0.9491,0.9603,0.9883,IRS,,12,34563,578,36179,343147,112243,165077,47.57,1030.48,2818.49,34839.398,1107.52,8.2600002,12,251.55,0.77999997,5.83,76.150002,5.829999900000001,95.599998,91.599998,92.300003,4.369999900000001,1.1799999,1103.3,5850,1649.24,530.67,5.58,42.84,86.39,83900.0,44.0,97.0,52566,0.5717948717948721,0.112338345773702,3038,10483.4871794872,5.865760683760683,1.918683760683761,2.82182905982906,5955.45264957265,188.5982905982906,43.55,2.016573295985061,53.0,2.204545454545455
湖北,中部,2016,0.8364,0.8675,0.9641,IRS,,12,34703,557,36354,360558,117036,174918,49.41,1143.36,3270.5601,35479.078,1197.5699,8.8100004,12,249.92999,0.83999997,6.97,76.400002,6.969999799999999,95.099998,92.0,92.800003,4.630000099999999,1.1799999,1190.84,5885,1924.72,611.23,5.89,45.19,88.05,87700.0,46.0,99.0,57550,0.5857264231096011,0.115745990604244,2950,10914.1546304163,6.126728971962617,1.988717077315208,2.972268479184367,6028.730331350892,202.3517417162277,42.86,1.948439920336358,53.0,2.152173913043478
湖北,中部,2017,0.826,0.8848,0.9336,IRS,,12,34756,534,36357,376185,122070,184283,51.0,1267.51,3698.8899,35601.84,1279.86,9.6999998,12,249.83,0.87,7.01,76.660004,7.0100002,94.400002,91.699997,92.300003,4.1300001,1.3,1276.88,5904,2174.45,586.78,6.15,47.55,90.49,88900.0,48.0,101.0,63829,0.5987466124661249,0.122319447867883,3000,11519.7493224932,6.371697154471545,2.067581300813008,3.121324525745258,6030.121951219511,216.2737127371274,42.94,1.903049421661409,53.0,2.104166666666667
湖北,中部,2018,0.8338,0.8826,0.9447,IRS,,12,34912,504,36486,393514,126644,190858,52.19,1402.0601,3951.21,35149.461,1319.39,10.95,12,250.75999,0.94999999,7.0,76.910004,7.0,94.5,91.699997,91.0,3.5899999,1.4299999,1317.65,5917,2337.93,586.86,5.56,50.5,91.3,94900.0,49.0,103.0,71780,0.6099374683116441,0.124932986927296,3088,12266.8075038026,6.650566165286463,2.140341389217509,3.225587290856853,5940.419300321108,222.6888625992902,40.8,1.807920792079208,54.0,2.102040816326531
湖北,中部,2019,0.8734,0.9143,0.9553,IRS,,12,33919,491,35515,403300,128460,194217,52.63,1607.47,4354.5698,35382.578,1368.76,10.52,12,239.82001,0.94999999,7.08,77.16999799999999,7.079999900000001,95.300003,92.300003,93.5,3.5999999,1.22,1367.02,5927,2580.95,638.57,5.63,52.79,89.88,98100.0,50.0,102.0,76928,0.618356672853045,0.130712999718011,3248,13447.2920533153,6.804454192677577,2.167369664248355,3.276817951746246,5969.728024295597,230.6428209886958,37.09,1.702595188482667,52.0,2.04
湖北,中部,2020,0.9072,0.9133,0.9933,IRS,,12,33852,479,35447,411351,134153,200020,53.8,1374.91,5973.48,29456.0,1025.99,10.09,12,290.81,8.510000199999999,7.7,77.41999799999999,7.469999799999999,95.199997,91.099998,93.599998,3.9200001,1.15,1027.0,5745,3449.84,1314.92,7.94,55.2,90.4,98100.0,52.0,105.0,73711,0.628894691035683,0.1459,3598,14696.0487380331,7.160156657963446,2.335126196692777,3.481636205395997,5127.241079199303,178.7641427328111,35.2,1.63768115942029,53.0,2.019230769230769
湖北,中部,2021,0.922,0.9229,0.999,IRS,,12,34823,459,36529,433965,143673,214644,56.41,1730.1,7592.3901,34398.359,1214.65,9.6700001,12,199.38,0.88999999,7.9,77.68,7.860000099999999,91.599998,94.099998,94.099998,3.9200001,1.11,1212.0,5830,3051.01,759.19,6.1,67.1,84.49,101400.0,62.0,101.0,86554,0.64082332761578,0.154239813435253,3914,13608.3533447684,7.443653516295026,2.464373927958833,3.681715265866209,5900.233104631217,207.8902229845626,17.39,1.259165424739195,39.0,1.629032258064516
湖北,中部,2022,0.9394,0.9646,0.9739,IRS,,12,35030,450,36782,450379,149993,217668,57.7,2085.28,9211.2998,34340.719,1403.3199,9.239999800000001,12,107.95,0.73,8.1,77.93,8.25,88.0,97.099998,94.599998,3.9200001,1.0700001,1234.41,5844,3383.79,862.61,6.3,73.72,81.63,106800.0,67.0,98.0,91563,0.6466461327857629,0.162930170397594,4110,14756.7932922656,7.706690622861054,2.566615331964408,3.724640657084189,5876.235284052019,211.2268993839836,7.909999999999997,1.10729788388497,31.0,1.462686567164179
湖北,中部,2023,1.0,1.0,1.0,CRS,1.0172,12,36735,469,38586,476193,160113,230692,60.22,2440.4601,10830.209,36823.078,1591.9899,8.8099995,12,116.24,1.03,8.06,78.18,8.639999900000001,84.400002,98.1,95.099998,3.9200001,1.0300001,1494.04,5838,,,,74.01,91.89,113699.99999999999,68.0,109.0,97234,0.654676258992806,0.169475533576262,4483,15928.52004111,8.156783144912641,2.742600205549846,3.951558752997602,6307.481671805413,255.9164097293594,17.88,1.24158897446291,41.0,1.602941176470588
湖北,中部,2024,0.9867,1.0,0.9867,IRS,,12,37036,446,38897,475807,164433,238916,61.59,2795.6401,12449.119,38625.43799999999,1780.6598,8.3799992,12,127.91,1.27,8.63,78.43,9.0299997,80.800003,100.0,95.599998,3.9200001,0.99000013,1524.65,5834,,,,74.8,90.8,112899.99999999999,70.0,111.0,102832,0.663524168666438,0.172944977351452,4582,17100.2913952691,8.15575934178951,2.818529310935893,4.095234830305108,6620.747000342817,261.3387041480974,16.0,1.213903743315508,41.0,1.585714285714286
湖南,中部,2012,0.9287,0.9327,0.9958,IRS,,13,57177,528,58612,287013,86469,112906,40.35,662.23999,1620.26,22899.939,1053.42,6.3899999,13,242.28999,1.24,7.01,75.230003,7.0100002,92.800003,78.800003,81.199997,5.9400001,2.02,1047.58,6590,1075.69,338.82,4.86,31.17,79.01,86100.0,31.0,86.0,32668,0.4622154779969651,0.111058959454092,2087,6250.37936267071,4.355280728376328,1.312124430955994,1.713292867981791,3474.952807283763,158.9650986342944,47.84,2.534809111324992,55.0,2.774193548387097
湖南,中部,2013,0.9151,0.917,0.9979,IRS,,13,58519,2612,62210,314090,93980,125696,44.22,776.96002,1953.09,24437.58,1160.75,6.9099998,13,254.89,1.26,6.96,75.489998,6.96,94.099998,83.800003,85.5,5.4299998,1.62,1152.24,6600,1306.73,392.91,5.33,33.86,86.89,85399.99999999999,34.0,94.0,36264,0.4763636363636359,0.10570636918452,2106,7107.409090909091,4.758939393939394,1.423939393939394,1.904484848484848,3702.663636363637,174.5818181818182,53.03,2.566154754873006,60.0,2.764705882352941
湖南,中部,2014,0.9224,0.9304,0.9915,IRS,,13,57637,2810,61571,355485,99058,136247,46.27,889.06,2168.01,25050.65,1226.63,7.630000099999999,13,246.89999,1.46,6.89,75.760002,6.889999900000001,94.0,86.5,87.5,5.5900002,1.42,1222.67,6611,1460.64,434.09,5.4,37.69,101.77,93600.0,35.0,104.0,39829,0.489789744365451,0.108723021582734,2160,7589.44183935864,5.377174406292543,1.498381485403116,2.060913628800484,3789.237634245954,184.9447889880502,64.08,2.700185725656673,69.0,2.971428571428572
湖南,中部,2015,0.9285,0.9344,0.9936,IRS,,13,58586,2778,62646,396950,112352,149345,49.42,987.7999900000001,2402.0601,25696.131,1304.12,7.2399998,13,244.74001,1.13,6.86,76.019997,6.860000099999999,94.800003,88.900002,89.400002,4.8400002,1.45,1295.3,6615,1629.32,506.82,5.61,42.94,106.85,103500.0,38.0,110.0,43568,0.507936507936508,0.112233332923034,2215,8660.19652305367,6.000755857898715,1.698442932728647,2.257671957671957,3884.524716553288,195.8125472411187,63.91,2.488355845365626,72.0,2.894736842105263
湖南,中部,2016,0.9405,0.9443,0.9959,IRS,,13,58245,1493,61055,425757,122423,161531,51.55,1111.71,2820.97,26430.84,1400.9301,6.920000099999999,13,238.24001,1.4400001,7.01,76.290001,7.0100002,95.800003,90.0,90.800003,4.5900002,1.3099999,1391.05,6625,1924.47,560.26,6.1,45.26,114.05,107800.0,39.0,115.0,47168,0.526943396226415,0.118897225615076,2251,9568.54339622641,6.426520754716981,1.847894339622641,2.438203773584906,3989.560754716981,209.9698113207547,68.78999999999999,2.519885108263367,76.0,2.948717948717949
湖南,中部,2017,0.9249,0.944,0.9798,IRS,,13,56302,961,58624,452335,132578,172580,53.67,1248.5,3130.0801,27058.41,1473.54,7.329999900000001,13,252.23,1.72,7.08,76.550003,7.079999900000001,96.300003,91.199997,94.5,4.369999900000001,1.14,1464.86,6633,2147.28,594.26,6.21,48.11,118.79,114000.0,41.0,121.0,51482,0.546208352178501,0.121718714141967,2419,10356.3847429519,6.819463289612544,1.998763756972712,2.601839288406453,4079.362279511533,220.8442635308307,70.68,2.469133236333403,80.0,2.951219512195122
湖南,中部,2018,0.9368,0.9577,0.9782,IRS,,13,53788,851,56239,482439,139366,184012,55.78,1359.85,3601.22,26927.41,1537.3199,8.2600002,13,278.42001,1.95,7.08,76.82,7.079999900000001,96.900002,92.0,94.800003,4.5999999,1.17,1537.7,6635,2484.4,698.39,6.84,52.4,121.0,116900.0,44.0,123.0,55215,0.560964581763376,0.124867294217567,2610,11272.9615674454,7.27112283345893,2.100467219291635,2.773353428786737,4058.388847023361,231.7558402411454,68.6,2.309160305343512,79.0,2.795454545454545
湖南,中部,2019,0.8757,0.901,0.972,IRS,,13,54859,694,57230,506330,147271,240515,61.83,1538.6801,4006.25,28098.1,1616.1801,9.590000199999999,13,293.10999,2.05,7.28,77.08000200000001,7.280000200000001,96.699997,92.599998,94.400002,4.380000099999999,1.08,1606.7,6640,2771.68,709.78,6.97,54.35,126.62,121300.00000000001,53.0,130.0,60159,0.574548192771084,0.13143674212178,2873,12100.0301204819,7.625451807228916,2.217936746987952,3.622213855421687,4231.641566265061,241.972891566265,72.27000000000001,2.329714811407544,77.0,2.452830188679245
湖南,中部,2020,0.9606,0.9694,0.991,IRS,,13,53793,538,56042,519902,148605,235149,61.45,1505.72,4331.8599,26722.689,1486.71,10.91,13,269.01001,1.74,7.9,77.349998,7.780000200000001,97.300003,93.0,94.199997,4.6599998,1.01,1478.1,6645,2878.3,795.62,6.89,55.1,132.9,124200.0,50.0,138.0,62768,0.5876598946576371,0.1481,3149,12645.7938299473,7.823957863054929,2.236343115124154,3.538735891647856,4021.473137697517,222.4379232505643,77.80000000000001,2.411978221415608,88.0,2.76
湖南,中部,2021,0.9771,1.0,0.9771,IRS,,13,53354,539,55677,532668,152842,239222,61.98,1686.03,4657.4702,30125.51,1509.97,12.24,13,302.0,1.85,8.3,77.610001,8.279999700000001,93.900002,94.800003,94.800003,4.6599998,1.0,1505.8,6622,3051.45,819.09,6.62,70.18,105.54,124900.0,62.0,112.0,68971,0.59710057384476,0.154674156342225,3487,12572.485653881,8.043914225309575,2.308094231350045,3.612533977650257,4549.306855934763,227.3935366958623,35.36,1.503847249928755,50.0,1.806451612903226
湖南,中部,2022,0.9672,1.0,0.9672,IRS,,13,52977,538,55338,544534,158079,244245,63.2,1866.33,4983.0801,34428.328,1533.22,13.57,13,334.98999,1.96,8.5,77.879997,8.7799997,90.5,96.599998,95.400002,4.6599998,0.99000001,1457.19,6604,3379.18,832.23,6.94,72.22,107.44,128900.0,64.0,115.0,72521,0.603119321623259,0.16118493991042,3738,13615.3997577226,8.245517867958814,2.393685645063598,3.698440339188371,5213.253785584494,220.652634766808,35.22,1.487676543893658,51.0,1.796875
湖南,中部,2023,0.9483,0.9886,0.9592,IRS,,13,55110,511,57503,533900,174316,270548,68.3,2046.6299,5308.6899,40431.146,1556.47,14.9,13,367.97998,2.0700001,8.97,78.14999399999999,9.2799997,87.099998,98.39999399999999,96.0,4.6599998,0.98000002,1604.59,6568,,,,70.44,107.85,125399.99999999999,71.0,126.0,76932,0.611601705237515,0.164635116181553,3965,14587.5761266748,8.128806333739343,2.654019488428745,4.119183922046285,6155.777405602923,244.3042021924482,37.41,1.531090289608177,55.0,1.774647887323944
湖南,中部,2024,0.9897,1.0,0.9897,IRS,,13,55275,458,57611,523266,178353,267541,68.5,2226.9298,5634.2998,39633.965,1579.72,16.23,13,400.96997,2.1800001,9.08,78.41999100000001,9.7799997,83.699997,100.0,96.599998,4.6599998,0.97000003,1614.81,6539,,,,69.3,106.2,123500.0,70.0,129.0,81225,0.620737115766937,0.166827630269082,3907,14583.6672274048,8.00223275730234,2.727527144823367,4.091466585104756,6061.166080440434,246.9506040679003,36.90000000000001,1.532467532467533,59.0,1.842857142857143
甘肃,西部,2012,1.0,1.0,1.0,CRS,1.0205,4,25631,335,26401,112296,34896,37202,15.19,177.08,1725.36,11920.56,292.89999,8.1700001,4,306.39999,0.44,6.05,72.57,6.0500002,95.099998,91.199997,90.0,8.510000199999999,1.1900001,290.92,2550,444.72,168.88,7.87,31.44,64.7,31900.0,31.0,64.0,21439,0.387843137254902,0.0923885246663877,2145,8076.705882352941,4.403764705882353,1.368470588235294,1.458901960784314,4674.729411764706,114.0862745098039,33.26000000000001,2.057888040712468,33.0,2.064516129032258
甘肃,西部,2013,1.0,1.0,1.0,CRS,1.0177,4,25514,718,26697,116064,36483,40954,16.07,210.85001,2006.89,12392.96,318.82001,8.5200005,4,208.99001,0.44999999,6.08,72.739998,6.079999900000001,96.599998,93.0,92.199997,8.2299995,1.21,320.56,2537,518.21,188.17,8.27,34.1,62.45,27200.000000000004,33.0,68.0,24015,0.404808829325976,0.0889212143963212,2193,9103.74458021285,4.574852187623177,1.43803705163579,1.614268821442649,4884.887662593614,126.3539613716989,28.35,1.831378299120235,35.0,2.060606060606061
甘肃,西部,2014,0.9983,1.0,0.9983,IRS,,4,25254,2082,27916,122412,38626,45472,17.9,235.55,2199.1299,12328.7,338.60999,8.6400003,4,193.06,0.43000001,6.11,72.910004,6.1100001,96.699997,93.400002,92.800003,7.3400002,1.37,336.43,2531,569.75,212.32,8.34,36.01,65.39,27599.999999999996,34.0,74.0,26162,0.422757803239826,0.0893316495954352,2219,10041.4460687475,4.836507309363888,1.526116159620703,1.796602133544054,4871.078625049388,132.9237455551165,29.38,1.815884476534296,40.0,2.176470588235294
甘肃,西部,2015,0.9872,1.0,0.9872,IRS,,4,25459,1774,27799,127743,40145,47782,18.14,258.22,2516.1001,12530.78,351.85001,7.219999799999999,4,188.74001,0.44999999,6.15,73.08000200000001,6.1500001,96.699997,93.300003,92.699997,7.429999799999999,1.3,349.2,2523,654.07,259.1,9.63,37.2,68.35,28700.0,35.0,76.0,26883,0.442330558858502,0.0936415528215717,2194,11725.3666270313,5.063139120095125,1.591161315893777,1.893856520015854,4966.619104240984,138.4066587395957,31.14999999999999,1.837365591397849,41.0,2.171428571428571
甘肃,西部,2016,1.0,1.0,1.0,CRS,1.0034,4,25791,1844,28197,134346,42793,50530,18.68,297.35001,2889.1799,13042.06,400.20001,8.489999800000001,4,200.17999,0.44999999,6.18,73.239998,6.1799998,96.400002,93.0,92.599998,7.46,1.45,396.89,2520,754.06,283.95,10.47,38.23,72.48,28600.0,36.0,78.0,28583,0.460714285714286,0.0995446265938069,2189,12500.119047619,5.331190476190476,1.698134920634921,2.00515873015873,5175.420634920635,157.4960317460317,34.25000000000001,1.895893277530735,42.0,2.166666666666667
甘肃,西部,2017,0.9652,1.0,0.9652,IRS,,4,26579,1639,28857,146613,45395,58444,19.92,334.94,3095.1699,13458.01,437.4599900000001,8.8999996,4,194.28999,0.67000002,6.52,73.410004,6.52,96.0,92.199997,92.0,7.530000200000001,1.21,432.73,2522,812.7,291.84,10.59,41.7,78.18,30200.0,38.0,87.0,30316,0.481363996827914,0.103268876611418,2217,13102.4583663759,5.813362410785091,1.799960348929421,2.317367168913561,5336.245043616178,171.5820777160984,36.48,1.874820143884892,49.0,2.289473684210526
甘肃,西部,2018,0.9648,1.0,0.9648,IRS,,4,25785,1394,27897,162737,48150,64276,20.7,374.34,3303.72,13245.93,487.22,9.1700001,4,179.82001,0.62,6.65,73.58000200000001,6.650000099999999,95.199997,91.599998,91.300003,6.7399998,1.08,484.81,2515,871.29,318.03,10.75,45.9,87.4,31000.0,41.0,93.0,33213,0.497017892644135,0.113167391505506,2258,14998.9264413519,6.47065606361829,1.914512922465209,2.555705765407555,5266.771371769383,192.7673956262425,41.50000000000001,1.904139433551199,52.0,2.268292682926829
甘肃,西部,2019,0.9462,0.9907,0.9551,IRS,,4,24761,1124,26697,181172,50220,79468,22.85,435.26001,3527.3401,12688.84,520.12,9.9799995,4,176.3,0.60000002,6.75,73.75,6.75,95.099998,92.900002,93.699997,6.119999900000001,1.08,517.77,2509,933.84,342.5,10.71,53.47,90.81,32200.000000000004,48.0,102.0,36040,0.50697489039458,0.115153570390466,2396,15749.7010761259,7.220884814667198,2.001594260661618,3.167317656436827,5057.32961339179,206.3650856915106,37.34,1.698335515242192,54.0,2.125
甘肃,西部,2020,0.9503,0.9881,0.9617,IRS,,4,24597,867,26204,171866,50945,81363,22.9,383.47,3750.9602,11044.1,431.26001,10.78,4,150.52,0.56,7.9,73.91999799999999,7.5100002,95.900002,93.400002,93.599998,6.21,0.91000003,430.6,2501,1015.31,424.0,11.26,50.6,85.8,32900.0,50.0,99.0,37218,0.52219112355058,0.1258,2627,16646.9412235106,6.871891243502599,2.036985205917633,3.253218712514994,4415.873650539785,172.1711315473811,35.2,1.695652173913043,49.0,1.98
甘肃,西部,2021,0.891,0.8923,0.9985,IRS,,4,24373,652,25759,183166,57995,91701,24.77,518.8200099999999,3974.5803,11520.41,445.1000099999999,11.59,4,155.81,0.44999999,8.3,74.089996,8.2600002,93.800003,94.300003,94.300003,6.21,0.95999998,444.2,2490,1110.71,412.92,10.84,62.39,92.26,33100.0,63.0,111.0,42508,0.5333333333333329,0.130423240291262,2999,16195.0200803213,7.356064257028113,2.329116465863454,3.682771084337349,4626.670682730924,178.3935742971887,29.87,1.478762622215099,48.0,1.761904761904762
甘肃,西部,2022,0.8769,0.8794,0.9972,IRS,,4,24072,463,25266,188966,59945,94739,25.4,654.1799900000001,4198.2007,10136.72,458.95001,12.39,4,161.10001,0.34,8.5,74.260002,9.010000199999999,91.699997,95.199997,95.0,6.21,1.01,408.05,2492,1127.11,418.29,10.06,63.12,97.01,35000.0,64.0,115.0,46381,0.541733547351525,0.134317834619452,3215,17083.3065810594,7.582905296950241,2.405497592295345,3.801725521669342,4067.704654895665,163.7439807383628,33.89000000000001,1.53691381495564,51.0,1.796875
甘肃,西部,2023,0.9146,0.9211,0.9929,IRS,,4,24200,413,25375,204766,65395,100447,26.84,789.53998,4421.821,12173.029,472.80002,13.190001,4,166.39001,0.23000002,8.51,74.430008,9.760000199999999,89.599991,96.099991,95.699997,6.21,1.06,587.21,2465,,,,68.01,107.41,37700.0,70.0,123.0,49811,0.5549695740365109,0.13646170442287,3376,18344.0973630832,8.306937119675457,2.652941176470588,4.074929006085193,4938.348478701825,238.2190669371197,39.39999999999999,1.579326569622114,53.0,1.757142857142857
