省份,年份,区域,老龄化压力指数,资源保障指数,方向性错配指数,绝对错配指数,错配类型,65岁及以上人口占比,老年人口抚养比（%）,每千人床位数,每千人医师数,每千人护士数,基层床位占比,城乡卫技人员差,每千老年人床位数,每千老年人医师数,每千老年人护士数
宁夏,2022,西部,0.6794815946391233,0.7177814071595264,-0.038299812520403154,0.038299812520403154,低压力—低保障,0.104289544235925,14.9,5.744642857142857,2.733653846153846,3.86510989010989,0.09564572822266326,44.0,5508.359346309214,2621.2156416847915,3706.1336478431567
安徽,2022,中部,1.4595197883785258,0.8478270661843985,0.6116927221941273,0.6116927221941273,高压力—高保障,0.15792744132689598,23.86,7.25041619063163,2.470360698547413,3.6138077362493886,0.2079989555030806,41.0,4590.979331846391,1564.237777672838,2288.270933718936
山东,2022,东部,1.602214515909361,0.8725982396967188,0.7296162762126422,0.7296162762126422,高压力—高保障,0.16722546184661802,25.56,6.825514119846503,2.8461281117780177,3.8092393978156065,0.18236153137555375,43.0,4081.623721934748,1701.9705494301666,2277.9063401896924
山西,2022,中部,1.2173455396411321,0.81602934921252,0.4013161904286121,0.4013161904286121,低压力—低保障,0.144804375262936,20.66,6.562539500143638,2.7624245906348754,3.6274346452168924,0.16240446152633928,59.0,4532.003600186367,1907.6941464088088,2505.0587308775657
广东,2022,东部,0.5497410490952922,0.5709836400499284,-0.02124259095463621,0.02124259095463621,低压力—低保障,0.095956557288533,13.34,4.806470727660583,2.24931658370862,3.3217903136604248,0.1250914350995718,23.0,5009.00705848371,2344.0988789803296,3461.764789739269
广西,2022,西部,1.117736650660857,0.8330416154685494,0.28469503519230765,0.28469503519230765,低压力—低保障,0.131337163194646,20.3,6.770913413909253,2.283039429363979,3.8226074895977815,0.2534179230265006,45.0,5155.36749021641,1738.304204104393,2910.5299647233514
新疆,2022,西部,0.4015809831649778,0.765146604674142,-0.36356562150916416,0.36356562150916416,低压力—低保障,0.0838962901460543,11.86,6.946231155778895,2.2740626207962893,3.441321994588326,0.1814144764300302,46.0,8279.545071285347,2710.563979452957,4101.87624339212
江苏,2022,东部,1.708590056299848,0.8498595293556152,0.8587305269442328,0.8587305269442328,高压力—高保障,0.178691400204075,26.29,6.613200234879623,2.785778038755138,3.738590722254844,0.1884165550847608,27.0,3700.9057108103693,1558.9883092155708,2092.205174946962
江西,2022,中部,1.0667479549121999,0.7499890210786235,0.31675893383357634,0.31675893383357634,低压力—低保障,0.13031479085812803,19.42,6.946267667844522,2.0952738515901057,3.1897747349823318,0.2165155932559049,41.0,5330.375487005796,1607.8557451480724,2447.7457347531617
河北,2022,东部,1.4455820171891622,0.805306565348306,0.6402754518408562,0.6402754518408562,高压力—低保障,0.15637746375095402,23.77,6.546172506738545,2.7555390835579514,3.2110646900269537,0.179730959429802,47.0,4186.135488911592,1762.1075425205831,2053.4062984554353
河南,2022,中部,1.3239171447385627,0.8724970489580312,0.45142009578053155,0.45142009578053155,高压力—高保障,0.14550057856062,22.67,7.619550243111831,2.451175040518639,3.585079011345219,0.21483590843948835,62.0,5236.783467453563,1684.6496864597727,2463.9620314991157
浙江,2022,东部,1.2438935759317493,0.8183685263564847,0.4255250495752646,0.4255250495752646,高压力—低保障,0.149119031008327,20.67,5.804059601642087,3.344990117074654,4.060285844610005,0.07675521896194461,36.0,3892.232642873049,2243.167820000028,2722.848865872307
海南,2022,东部,0.7970630895460199,0.7565706018330427,0.0404924877129772,0.0404924877129772,低压力—低保障,0.11288635282929199,16.19,5.963193768257059,2.56854917234664,3.8297955209347614,0.16328663335619348,30.0,5282.475355789612,2275.3407369186857,3392.611617744636
湖北,2022,中部,1.489201705428726,0.9225194016629564,0.5666823037657697,0.5666823037657697,高压力—高保障,0.162930170397594,23.85,7.706690622861054,2.566615331964408,3.7246406570841892,0.2371336141338739,31.0,4730.05742524827,1575.2854892995983,2286.0349608639403
湖南,2022,中部,1.5133019810562622,0.9270756469553356,0.5862263341009266,0.5862263341009266,高压力—高保障,0.16118493991042002,24.53,8.245517867958814,2.393685645063598,3.6984403391883713,0.2367161646472029,51.0,5115.563446896054,1485.05539437736,2294.532194660254
甘肃,2022,西部,1.1102596669855505,0.8505761474115289,0.2596835195740216,0.2596835195740216,低压力—高保障,0.13431783461945201,19.8,7.5829052969502415,2.405497592295345,3.8017255216693417,0.18521850491622832,51.0,5645.4940019201895,1790.8996218637521,2830.3951835140538
福建,2022,东部,0.921444219969072,0.6717638753914525,0.24968034457761945,0.24968034457761945,低压力—低保障,0.12193473193473199,17.56,5.55093123209169,2.393576886341929,3.265783190066858,0.1647503150903546,42.0,4552.379083477986,1962.9984405289367,2678.3043176040555
西藏,2022,西部,0.0795844933086465,0.6503500442896671,-0.5707655509810207,0.5707655509810207,低压力—低保障,0.0589812332439678,8.49,5.4945054945054945,2.401373626373626,2.238186813186813,0.21,106.0,9315.684315684322,4071.419830169831,3794.744005994007
贵州,2022,西部,0.9758245337584787,0.8597339188514355,0.1160906149070432,0.1160906149070432,低压力—高保障,0.12124050632911398,18.71,8.032287344398341,2.296939834024896,3.8155601659751035,0.181774154491888,31.0,6625.085615028905,1894.5317069113244,3147.1001577785864
辽宁,2022,东北,1.964476386048947,0.8773819305223627,1.0870944555265842,1.0870944555265842,高压力—高保障,0.20016282856478304,28.77,7.7738384560400275,2.8684536573743147,3.7609959494877283,0.10972574693197004,45.0,3883.7572948885527,1433.0601130798548,1878.968226246102
重庆,2022,西部,1.7841300208894755,0.9072753382576917,0.8768546826317838,0.8768546826317838,高压力—高保障,0.18302242206963604,27.26,7.807718643012762,2.4644568938686584,3.6508870214752567,0.2359863191714967,0.0,4265.990229351295,1346.532772323921,1994.7758204654156
陕西,2022,西部,1.2680898049452907,0.8458462074185794,0.42224359752671126,0.42224359752671126,高压力—高保障,0.14679895355150802,21.42,7.3221941354903946,2.581445904954499,4.1236349848331635,0.1422327784413773,18.0,4987.906220272357,1758.49067210737,2809.035681161233
青海,2022,西部,0.6568765522520545,0.832876676221843,-0.17600012396978848,0.17600012396978848,低压力—低保障,0.102231703314736,14.7,7.213613445378151,2.721344537815126,3.616806722689076,0.13979171035157614,61.0,7056.141305960574,2661.937979686252,3537.85235442491
黑龙江,2022,东北,1.6114449603937377,0.8960422775797039,0.7154026828140339,0.7154026828140339,高压力—高保障,0.178206905241935,24.44,8.432623426911906,2.717489512746047,3.572507260406583,0.1235999341820784,43.0,4731.9285498301615,1524.906966459444,2004.6963138473905
上海,2023,东部,1.8780503275703602,0.9482352361645537,0.9298150914058064,0.9298150914058064,高压力—高保障,0.195631420170314,27.61,7.066827503015682,3.440410132689988,4.464616003216727,0.08989940370522098,,3612.3172325096857,1758.6183904890195,2282.156925165648
云南,2023,西部,0.8853602833045211,0.9290798213378979,-0.043719538033376804,0.043719538033376804,低压力—高保障,0.119500050807845,17.14,7.701904558099723,2.584378343676439,4.357115343462444,0.19949431802395046,53.0,6445.105676552653,2162.6587823231107,3646.120076106617
内蒙古,2023,西部,1.3219632812673856,0.9795646578095051,0.3423986234578805,0.3423986234578805,高压力—高保障,0.15454437353838799,21.56,7.226627712854757,3.293823038397329,4.224874791318864,0.16286456829338725,51.0,4676.085934024445,2131.312168138661,2733.7616340134355
北京,2023,东部,1.367657864249196,1.25541333761169,0.11224452663750606,0.11224452663750606,高压力—高保障,0.158571552697889,21.98,6.35,5.2675663311985375,6.160567246111619,0.03962222014105511,,4004.501369863004,3321.8860770281544,3885.0393663286823
吉林,2023,东北,1.7543560971779657,1.0074865110369213,0.7468695861410444,0.7468695861410444,高压力—高保障,0.186528076657599,26.26,7.857716973065412,3.418725951261223,4.576699444206926,0.09684861147384,14.0,4212.6188796174965,1832.821102603669,2453.624958889252
四川,2023,西部,1.8080840581270392,1.0159726694372764,0.7921113886897628,0.7921113886897628,高压力—高保障,0.184628654439804,27.54,8.46875,2.8027127151051627,4.009811185468451,0.2240833115788137,39.0,4586.9098844357,1518.0269409475409,2171.8249518932626
天津,2023,东部,1.6834551219996996,0.8623590510667156,0.821096070932984,0.821096070932984,高压力—低保障,0.17908369307895802,25.75,5.322067448680351,3.8948680351906164,3.819794721407625,0.07300979433278691,,2971.832531024392,2174.887042045402,2132.9662437346974
宁夏,2023,西部,0.6858220989814887,0.8013410844799045,-0.11551898549841577,0.11551898549841577,低压力—低保障,0.10500260552371,14.94,6.275857338820303,2.946502057613169,4.11522633744856,0.0961727612511202,45.0,5976.8586765241635,2806.1228032554272,3919.165926334395
安徽,2023,中部,1.4590392528715381,0.9077560355183205,0.5512832173532176,0.5512832173532176,高压力—低保障,0.15869173958915198,23.76,7.408920111092958,2.681506289821924,3.9438000326743996,0.2041896361631753,42.0,4668.749696912028,1689.757952596815,2485.195538775223
山东,2023,东部,1.7028572090474041,0.8801834123231995,0.8226737967242046,0.8226737967242046,高压力—低保障,0.174281371960372,26.7,7.296591919391486,2.594803911883829,4.1254963943495015,0.18452982126465886,47.0,4186.673444968393,1488.8590115493437,2367.147072544021
山西,2023,中部,1.3170600862207125,0.8567425725461837,0.4603175136745288,0.4603175136745288,高压力—低保障,0.152044059622972,21.76,6.70334679746105,2.896508944027698,3.829688401615695,0.1605419690278818,60.0,4408.818610923393,1905.0457816045255,2518.8017283360377
广东,2023,东部,0.5968886340132629,0.618805652858251,-0.02191701884498809,0.02191701884498809,低压力—低保障,0.0996337543912101,13.83,4.947631040453329,2.4173146544939397,3.543522745159767,0.12375804506828962,23.0,4965.818131299707,2426.20050731241,3556.548447673858
广西,2023,西部,1.2110029270509948,0.89107484036148,0.3199280866895148,0.3199280866895148,低压力—低保障,0.138099106417547,21.33,7.201332802864531,2.399462900338174,3.997354286851004,0.25524086284670905,46.0,5214.612164897777,1737.4934295978155,2894.5547806550453
新疆,2023,西部,0.4352238790273154,0.8789483706008,-0.4437244915734846,0.4437244915734846,低压力—低保障,0.0868548033338207,12.17,7.534911470361817,2.54757505773672,3.9162817551963047,0.18747733158967492,48.0,8675.296219832406,2933.1423939160663,4508.998472018105
江苏,2023,东部,1.787802949384509,0.8893135470807134,0.8984894023037955,0.8984894023037955,高压力—低保障,0.18455934770985602,27.15,6.789444053483463,2.9063804832277738,3.910767065446868,0.18691653364843108,29.0,3678.732146451386,1574.7674226703855,2118.9753398971416
江西,2023,中部,1.120104412721699,0.8761809321930565,0.24392348052864254,0.24392348052864254,低压力—低保障,0.13485202246482,19.93,7.5477740863787375,2.468394241417497,3.753355481727575,0.21039843653714105,45.0,5597.0788931606785,1830.4465860431928,2783.314193679776
河北,2023,东部,1.5250487328500304,0.9275243759574496,0.5975243568925808,0.5975243568925808,高压力—高保障,0.16237186239498497,24.62,7.223833355877181,3.0404030839983767,3.648086027323143,0.1893052814488314,47.0,4448.944077702649,1872.4938170643802,2246.7476652135865
河南,2023,中部,1.360749701406963,0.948880482378631,0.41186921902833196,0.41186921902833196,高压力—高保障,0.148903230800492,22.99,7.921293937850229,2.676057055527254,3.9119816607233835,0.21737033345123635,67.0,5319.759615198394,1797.1786381940692,2627.197301020857
浙江,2023,东部,1.3118929334983362,0.8995092874502617,0.41238364604807454,0.41238364604807454,高压力—低保障,0.154141587847521,21.41,6.12933454051607,3.597193300135808,4.410789195714501,0.0760725865417993,38.0,3976.4314265266894,2333.694203081781,2861.517944188894
海南,2023,东部,0.847371955604157,0.7841923420047747,0.06317961359938229,0.06317961359938229,低压力—低保障,0.11691859406301199,16.7,5.84621284755513,2.6266538830297215,3.9553211888782362,0.1869588034636578,28.0,5000.242172262504,2246.566428616235,3382.97019441284
湖北,2023,中部,1.579633020801195,0.9943466368667033,0.5852863839344917,0.5852863839344917,高压力—高保障,0.169475533576262,24.85,8.156783144912641,2.7426002055498455,3.9515587529976024,0.23876873452570704,41.0,4812.956167057698,1618.2868097097378,2331.639658900644
湖南,2023,中部,1.5529678616145963,0.9837362101552851,0.5692316514593112,0.5692316514593112,高压力—高保障,0.164635116181553,24.9,8.128806333739343,2.654019488428745,4.119183922046285,0.23487544483985764,55.0,4937.468094458793,1612.0616002129211,2502.008087693645
甘肃,2023,西部,1.1379676231029787,0.9523138249683631,0.18565379813461558,0.18565379813461558,低压力—高保障,0.13646170442287,20.09,8.306937119675457,2.6529411764705877,4.074929006085193,0.1841125968178311,53.0,6087.37605528784,1944.0920716112455,2986.1337459612328
福建,2023,东部,0.9775619441581109,0.7213583561818389,0.2562035879762721,0.2562035879762721,低压力—低保障,0.126254370430913,18.15,5.788501075782932,2.526631604111881,3.4609371264642594,0.16685044995931989,44.0,4584.792634129388,2001.223082803669,2741.2414434857933
西藏,2023,西部,0.10536388649690291,0.7451240836154007,-0.6397601971184979,0.6397601971184979,低压力—低保障,0.0608899297423888,8.77,5.939178082191781,2.7063013698630143,2.6983561643835623,0.19835778208321803,124.0,9753.957850368804,4444.5795574288695,4431.531085353
贵州,2023,西部,1.073647151481262,0.9224945156607778,0.15115263582048422,0.15115263582048422,低压力—高保障,0.128166695333808,19.81,8.161655886157826,2.628382923673998,4.235601552393273,0.15279855950901575,38.0,6368.00056746484,2050.7534479440383,3304.7598998801677
辽宁,2023,东北,2.1205611165808556,0.9186373135484115,1.201923803032444,1.201923803032444,高压力—高保障,0.210582491200182,30.6,7.9915829746532765,2.971209947393592,4.014849354375897,0.1053236307927997,48.0,3794.9892838224573,1410.948237177576,1906.54471389995
重庆,2023,西部,1.8670180370486404,0.977875747851306,0.8891422891973344,0.8891422891973344,高压力—高保障,0.189077380952381,28.17,8.012629269821373,2.69855844562833,4.0158570980883725,0.2346655819901988,0.0,4237.751353155959,1427.2243628696972,2123.922532595141
陕西,2023,西部,1.3451377916274012,0.9113929739709903,0.43374481765641093,0.43374481765641093,高压力—高保障,0.15230817292673002,22.28,7.750177125506072,2.766675101214575,4.292914979757085,0.1397382193824746,23.0,5088.4840757917855,1816.4981222284923,2818.5716480377278
青海,2023,西部,0.6856755175165952,0.9391198340528644,-0.2534443165362692,0.2534443165362692,低压力—高保障,0.10455635491606699,14.99,7.708585858585859,3.0956228956228946,4.005218855218855,0.12885190766341262,65.0,7372.661245482356,2960.721897877865,3830.6795014363865
黑龙江,2023,东北,1.7501437471652,0.9727353827061695,0.7774083644590304,0.7774083644590304,高压力—高保障,0.18810867812170498,25.99,8.926126714565644,2.890594382756368,3.880764206401045,0.1229337255504577,46.0,4745.196661682191,1536.6618975899523,2063.0436857837135
上海,2024,东部,1.98192069682606,1.024385081005969,0.9575356158200912,0.9575356158200912,高压力—高保障,0.202547021943574,28.83,7.505604838709678,3.6582258064516133,4.755362903225806,0.08488280263673921,,3705.611055985116,1806.1118703935965,2347.7821878568852
云南,2024,西部,0.8965878591341321,1.0077823642570258,-0.11119450512289375,0.11119450512289375,低压力—高保障,0.12068533745148,17.22,8.0403007518797,2.8272610096670245,4.580214822771214,0.20519616539665916,53.0,6662.201823077473,2342.6715037389604,3795.1709126327223
内蒙古,2024,西部,1.4020440120453426,1.0482900549470053,0.35375395709833724,0.35375395709833724,高压力—高保障,0.16038733826999801,22.44,7.27286432160804,3.594472361809045,4.477512562814071,0.16582602086644094,54.0,4534.562640702231,2241.119779516552,2791.6870565409417
北京,2024,东部,1.4587080864434239,1.3878995308517417,0.0708085555916822,0.0708085555916822,高压力—高保障,0.164797507788162,23.03,6.465277141548327,5.9480073293632625,6.409161704076959,0.0382606970532178,,3923.1643902401006,3609.282330294153,3889.113245763145
吉林,2024,东北,1.8618515244171716,1.0436912770861344,0.8181602473310372,0.8181602473310372,高压力—高保障,0.19412874816523398,27.47,7.670047475183427,3.693612429866206,4.805869659041863,0.08496750414990294,11.0,3951.0106296338,1902.6612311548847,2475.60946251573
四川,2024,西部,1.794169199343362,1.050993851984986,0.743175347358376,0.743175347358376,高压力—高保障,0.18443275139097,27.29,8.547919655667146,2.925992348158776,4.148959827833573,0.2265899058393058,41.0,4634.7080934377145,1586.481970306948,2249.5786656885007
天津,2024,东部,1.776063353180552,0.9201432686515764,0.8559200845289757,0.8559200845289757,高压力—低保障,0.185652204887084,26.79,5.373826979472141,4.1822580645161285,3.9368035190615838,0.07367085499120044,,2894.566742549904,2252.7381600772433,2120.526131890541
宁夏,2024,西部,0.7035083997176832,0.8591378457623042,-0.15562944604462103,0.15562944604462103,低压力—低保障,0.106414188558474,15.12,6.568038408779151,3.1356652949245536,4.2255144032921805,0.09816002172051544,47.0,6172.145366846499,2946.660908100167,3970.818610311806
安徽,2024,中部,1.4179054988319533,0.9135664603301643,0.504339038501789,0.504339038501789,高压力—低保障,0.156854966677245,23.17,7.3455332353421525,2.7520986444553324,3.99447983014862,0.1985472477971928,43.0,4683.00965595613,1754.5498894645966,2546.6071714311233
山东,2024,东部,1.7407055014730597,1.0140509122193906,0.7266545892536691,0.7266545892536691,高压力—高保障,0.17734597887269601,27.08,7.550505952380951,3.2499206349206347,4.302728174603175,0.1836836856565115,50.0,4257.500508540384,1832.5313354037314,2426.177465062118
山西,2024,中部,1.397964139967061,0.9138398346493815,0.4841243053176796,0.4841243053176796,高压力—低保障,0.15785466542593699,22.66,6.672489843296575,3.192861288450377,4.068572257690075,0.1570015743648177,59.0,4226.982981651059,2022.658804435792,2577.4165411658278
广东,2024,东部,0.623571863233928,0.6464821642205404,-0.022910300986612397,0.022910300986612397,低压力—低保障,0.10186100256952198,14.09,5.0425430359937415,2.538278560250391,3.62066510172144,0.12041518410643708,25.0,4950.415673115049,2491.904159806369,3554.5154773538275
广西,2024,西部,1.2237572824212042,0.9485903092648578,0.2751669731563464,0.2751669731563464,低压力—低保障,0.13970616738380404,21.39,7.528306403351286,2.547715938559745,4.170097745860762,0.25835068920014626,48.0,5388.671484108036,1823.6245301616507,2984.9059808537822
新疆,2024,西部,0.4531641891175665,0.9249037967349458,-0.4717396076173793,0.4717396076173793,低压力—低保障,0.0886460455639933,12.31,7.710369805566144,2.735112466641251,4.114868471216163,0.17849814332263664,50.0,8697.928662818978,3085.4308832837687,4641.908666129561
江苏,2024,东部,1.8260271574948899,0.9668265439197746,0.8592006135751152,0.8592006135751152,高压力—低保障,0.187770636765577,27.52,7.085643912737509,3.2158925639221208,3.99276331222144,0.19019337153753715,32.0,3773.5633402487792,1712.6706386670112,2126.4045225592013
江西,2024,中部,1.1657308407002431,0.9142325703528595,0.2514982703473836,0.2514982703473836,低压力—低保障,0.13886790824143802,20.35,7.563904931141715,2.6237672145713016,3.9479120390937363,0.2114369785655763,46.0,5446.834352823251,1889.3978081743537,2842.926122448559
河北,2024,东部,1.5434122282299345,1.0183389325774206,0.5250732956525139,0.5250732956525139,高压力—高保障,0.16457079651844198,24.72,7.413797777175387,3.4168202764976963,4.080306316074817,0.18044205561344812,47.0,4504.929145399492,2076.2008502005415,2479.362318464305
河南,2024,中部,1.3659876021825972,0.97668778493667,0.3892998172459272,0.3892998172459272,高压力—高保障,0.150361905140145,22.92,7.819601430761369,2.8434338272866633,4.073612672457844,0.2148603930220036,70.0,5200.520320272013,1891.059989321389,2709.205279529431
浙江,2024,东部,1.3514828533990986,0.9356511015401633,0.4158317518589353,0.4158317518589353,高压力—低保障,0.15715721548120198,21.83,6.195637181409294,3.7736281859070466,4.489400299850075,0.07404736611582848,39.0,3942.31799185216,2401.180355831909,2856.630086059945
海南,2024,东部,0.8645426275614786,0.8116086995051736,0.052933928056305035,0.052933928056305035,低压力—低保障,0.118497913769124,16.85,5.869274809160307,2.777958015267175,4.043511450381679,0.18208421394895136,31.0,4953.061722753817,2344.309639644478,3412.3060244418098
湖北,2024,中部,1.6224710022606317,1.0133803814443245,0.6090906208163072,0.6090906208163072,高压力—高保障,0.172944977351452,25.28,8.15575934178951,2.818529310935893,4.095234830305108,0.23728108245570154,41.0,4715.811622106663,1629.7260285322934,2367.9408867613033
湖南,2024,中部,1.5712926123974058,0.9871318385165742,0.5841607738808317,0.5841607738808317,高压力—高保障,0.166827630269082,25.0,8.002232757302341,2.7275271448233664,4.091466585104756,0.23601762774573545,59.0,4796.707082870663,1634.9372945141308,2452.511360681375
甘肃,2024,西部,1.128479087993119,1.0428437674858673,0.08563532050725176,0.08563532050725176,低压力—高保障,0.136324110671937,19.92,8.452644426362896,3.0083401139137513,4.4066314076484945,0.1896364178932068,59.0,6200.403130964944,2206.755722876711,3232.466645796077
福建,2024,东部,1.0177339744002198,0.9869662654029189,0.03076770899730097,0.03076770899730097,低压力—高保障,0.129535239330893,18.55,5.938301931791082,4.019437157166706,3.598163606010017,0.16827782307133132,46.0,4584.313861204909,3102.9681019071586,2777.7488385370098
西藏,2024,西部,0.13007437463094013,0.8134698882251912,-0.6833955135942511,0.6833955135942511,低压力—低保障,0.0629590766002099,9.01,5.822162162162162,3.031081081081081,2.9543243243243236,0.2088942530869929,131.0,9247.53423423423,4814.3671171171145,4692.451801801799
贵州,2024,西部,1.077896269474331,0.9813729385838815,0.09652333089044951,0.09652333089044951,低压力—高保障,0.129039565086077,19.79,8.416347150259067,2.8109844559585486,4.3716062176165815,0.1588322749645244,41.0,6522.299687421349,2178.3895924350463,3387.8029693454573
辽宁,2024,东北,2.24737405741125,0.9900469686630498,1.2573270887482004,1.2573270887482004,高压力—高保障,0.21902111638566,32.09,8.128712394705175,3.2785318892900115,4.3045246690734045,0.10037069057403744,51.0,3711.3829610802723,1496.9021907079766,1965.346876186061
重庆,2024,西部,1.8498524366760567,1.0029115161154334,0.8469409205606233,0.8469409205606233,高压力—高保障,0.18868039478494,27.88,7.7712852664576815,2.910313479623825,4.1726959247648905,0.2311378598167033,-1.0,4118.756098276917,1542.4567469985595,2211.515366777229
陕西,2024,西部,1.4064656758287915,0.9565429256433844,0.44992275018540706,0.44992275018540706,高压力—低保障,0.15681600353886602,22.95,7.834758411333165,2.983961548191247,4.364811535542627,0.13948622573520866,28.0,4996.1472263839205,1902.8424911056281,2783.3967433437565
青海,2024,西部,0.6985595025382643,1.0293736548494876,-0.33081415231122335,0.33081415231122335,低压力—高保障,0.10576293385723601,15.1,8.070320404721754,3.3726812816188865,4.260033726812816,0.1379108594354013,62.0,7630.575391956759,3188.906697852669,4027.908050057706
黑龙江,2024,东北,1.83165361807519,1.0138187813541704,0.8178348367210195,0.8178348367210195,高压力—高保障,0.194104061076538,26.88,9.01647408385606,3.0770881479035985,4.0523605150214586,0.11680318114745394,49.0,4645.175393986598,1585.2775726780178,2087.7257758267897
